year,site,county,plot,week,days_after_transplant,cultivar,wet_hours_week,night_temp_c,rain_mm_week,inoculum_log,infection_event
2021,S04,Hillsborough,S04-2021-P6,8,56,Tygress,21.4,18.11,31.1,3.09,0
2021,S04,Hillsborough,S04-2021-P6,9,63,Tygress,23.2,20.81,39.3,3.09,0
2021,S04,Hillsborough,S04-2021-P6,10,70,Tygress,31.2,21.15,42.9,3.09,0
2021,S04,Hillsborough,S04-2021-P6,11,77,Tygress,20.4,18.49,46.3,3.09,0
2021,S04,Hillsborough,S04-2021-P6,12,84,Tygress,22.2,22.17,40.7,3.09,0
2021,S05,Collier,S05-2021-P1,1,7,Sanibel,29.7,21.39,25.3,1.98,0
2021,S05,Collier,S05-2021-P1,2,14,Sanibel,28.1,21.78,18.7,1.98,0
2021,S05,Collier,S05-2021-P1,3,21,Sanibel,28.6,20.65,28.5,1.98,0
2021,S05,Collier,S05-2021-P1,4,28,Sanibel,38.2,21.91,12.6,1.98,0
2021,S05,Collier,S05-2021-P1,5,35,Sanibel,35.2,21.84,29.8,1.98,0
2021,S05,Collier,S05-2021-P1,6,42,Sanibel,32.6,20.76,26.0,1.98,0
2021,S05,Collier,S05-2021-P1,7,49,Sanibel,13.6,23.11,19.9,1.98,0
2021,S05,Collier,S05-2021-P1,8,56,Sanibel,20.9,23.06,16.2,1.98,0
2021,S05,Collier,S05-2021-P1,9,63,Sanibel,24.8,22.06,23.4,1.98,0
2021,S05,Collier,S05-2021-P1,10,70,Sanibel,32.4,24.03,39.7,1.98,0
2021,S05,Collier,S05-2021-P1,11,77,Sanibel,19.1,19.82,25.5,1.98,0
2021,S05,Collier,S05-2021-P1,12,84,Sanibel,28.7,25.02,28.6,1.98,0
2021,S05,Collier,S05-2021-P2,1,7,Sanibel,29.8,20.13,40.2,3.21,0
2021,S05,Collier,S05-2021-P2,2,14,Sanibel,32.2,23.56,36.4,3.21,0
2021,S05,Collier,S05-2021-P2,3,21,Sanibel,33.4,23.68,41.2,3.21,0
2021,S05,Collier,S05-2021-P2,4,28,Sanibel,27.0,23.2,33.0,3.21,0
2021,S05,Collier,S05-2021-P2,5,35,Sanibel,36.7,24.74,44.6,3.21,1
2021,S05,Collier,S05-2021-P2,6,42,Sanibel,28.6,21.34,24.6,3.21,0
2021,S05,Collier,S05-2021-P2,7,49,Sanibel,25.2,21.16,42.8,3.21,1
2021,S05,Collier,S05-2021-P2,8,56,Sanibel,35.4,22.92,38.5,3.21,1
2021,S05,Collier,S05-2021-P2,9,63,Sanibel,30.1,22.75,15.4,3.21,0
2021,S05,Collier,S05-2021-P2,10,70,Sanibel,22.2,22.99,38.3,3.21,0
2021,S05,Collier,S05-2021-P2,11,77,Sanibel,26.6,21.25,39.1,3.21,0
2021,S05,Collier,S05-2021-P2,12,84,Sanibel,24.2,22.61,29.5,3.21,0
2021,S05,Collier,S05-2021-P3,1,7,Sanibel,20.3,23.36,32.3,2.66,0
2021,S05,Collier,S05-2021-P3,2,14,Sanibel,31.4,21.68,41.6,2.66,1
2021,S05,Collier,S05-2021-P3,3,21,Sanibel,29.9,25.17,21.6,2.66,0
2021,S05,Collier,S05-2021-P3,4,28,Sanibel,36.8,20.4,38.2,2.66,0
2021,S05,Collier,S05-2021-P3,5,35,Sanibel,32.1,20.49,45.8,2.66,0
2021,S05,Collier,S05-2021-P3,6,42,Sanibel,33.5,19.48,62.7,2.66,1
2021,S05,Collier,S05-2021-P3,7,49,Sanibel,37.9,21.04,16.9,2.66,1
2021,S05,Collier,S05-2021-P3,8,56,Sanibel,37.7,21.92,48.5,2.66,0
2021,S05,Collier,S05-2021-P3,9,63,Sanibel,35.7,20.6,53.2,2.66,0
2021,S05,Collier,S05-2021-P3,10,70,Sanibel,32.7,22.59,37.9,2.66,0
2021,S05,Collier,S05-2021-P3,11,77,Sanibel,24.0,24.34,55.3,2.66,1
2021,S05,Collier,S05-2021-P3,12,84,Sanibel,28.9,22.92,36.5,2.66,0
2021,S05,Collier,S05-2021-P4,1,7,Tygress,23.1,21.5,52.6,2.34,0
2021,S05,Collier,S05-2021-P4,2,14,Tygress,24.2,22.05,32.7,2.34,0
2021,S05,Collier,S05-2021-P4,3,21,Tygress,18.0,19.64,54.9,2.34,0
2021,S05,Collier,S05-2021-P4,4,28,Tygress,27.6,20.87,39.1,2.34,0
2021,S05,Collier,S05-2021-P4,5,35,Tygress,32.7,22.42,46.4,2.34,0
2021,S05,Collier,S05-2021-P4,6,42,Tygress,45.2,21.19,51.1,2.34,0
2021,S05,Collier,S05-2021-P4,7,49,Tygress,32.1,20.74,56.7,2.34,0
2021,S05,Collier,S05-2021-P4,8,56,Tygress,27.6,21.2,43.4,2.34,1
2021,S05,Collier,S05-2021-P4,9,63,Tygress,38.5,20.9,58.5,2.34,0
2021,S05,Collier,S05-2021-P4,10,70,Tygress,26.6,23.44,59.2,2.34,0
2021,S05,Collier,S05-2021-P4,11,77,Tygress,29.2,23.36,51.6,2.34,0
2021,S05,Collier,S05-2021-P4,12,84,Tygress,31.6,21.39,47.6,2.34,0
2021,S05,Collier,S05-2021-P5,1,7,Tygress,28.9,21.83,31.6,3.19,0
2021,S05,Collier,S05-2021-P5,2,14,Tygress,32.8,22.63,40.2,3.19,0
2021,S05,Collier,S05-2021-P5,3,21,Tygress,36.2,22.59,38.8,3.19,0
2021,S05,Collier,S05-2021-P5,4,28,Tygress,42.2,22.27,42.1,3.19,0
2021,S05,Collier,S05-2021-P5,5,35,Tygress,22.4,21.41,18.0,3.19,0
2021,S05,Collier,S05-2021-P5,6,42,Tygress,42.5,20.54,32.4,3.19,0
2021,S05,Collier,S05-2021-P5,7,49,Tygress,46.3,20.81,31.7,3.19,0
2021,S05,Collier,S05-2021-P5,8,56,Tygress,37.4,22.01,25.7,3.19,1
2021,S05,Collier,S05-2021-P5,9,63,Tygress,26.7,20.78,8.7,3.19,0
2021,S05,Collier,S05-2021-P5,10,70,Tygress,24.1,21.79,17.2,3.19,0
2021,S05,Collier,S05-2021-P5,11,77,Tygress,35.6,21.83,15.0,3.19,0
2021,S05,Collier,S05-2021-P5,12,84,Tygress,31.1,21.24,36.2,3.19,0
2021,S05,Collier,S05-2021-P6,1,7,FL-8000,33.5,22.72,50.1,2.66,0
2021,S05,Collier,S05-2021-P6,2,14,FL-8000,24.4,22.91,40.0,2.66,0
2021,S05,Collier,S05-2021-P6,3,21,FL-8000,32.9,23.44,34.3,2.66,0
2021,S05,Collier,S05-2021-P6,4,28,FL-8000,44.7,22.05,56.3,2.66,1
2021,S05,Collier,S05-2021-P6,5,35,FL-8000,47.7,20.5,43.3,2.66,0
2021,S05,Collier,S05-2021-P6,6,42,FL-8000,38.1,21.92,55.9,2.66,0
2021,S05,Collier,S05-2021-P6,7,49,FL-8000,25.5,20.9,44.1,2.66,0
2021,S05,Collier,S05-2021-P6,8,56,FL-8000,32.2,21.11,47.6,2.66,0
2021,S05,Collier,S05-2021-P6,9,63,FL-8000,31.6,18.9,61.3,2.66,0
2021,S05,Collier,S05-2021-P6,10,70,FL-8000,21.7,22.68,54.8,2.66,1
2021,S05,Collier,S05-2021-P6,11,77,FL-8000,29.5,23.33,57.0,2.66,0
2021,S05,Collier,S05-2021-P6,12,84,FL-8000,22.0,23.96,45.5,2.66,0
2021,S06,Collier,S06-2021-P1,1,7,HM-1823,22.3,21.25,10.9,2.07,0
2021,S06,Collier,S06-2021-P1,2,14,HM-1823,24.2,19.22,41.4,2.07,0
2021,S06,Collier,S06-2021-P1,3,21,HM-1823,20.7,18.89,20.6,2.07,0
2021,S06,Collier,S06-2021-P1,4,28,HM-1823,31.6,20.86,13.1,2.07,0
2021,S06,Collier,S06-2021-P1,5,35,HM-1823,22.6,17.49,21.8,2.07,0
2021,S06,Collier,S06-2021-P1,6,42,HM-1823,29.5,20.97,15.7,2.07,0
2021,S06,Collier,S06-2021-P1,7,49,HM-1823,21.2,18.65,31.6,2.07,0
2021,S06,Collier,S06-2021-P1,8,56,HM-1823,28.2,21.42,27.2,2.07,0
2021,S06,Collier,S06-2021-P1,9,63,HM-1823,26.3,20.78,16.2,2.07,0
2021,S06,Collier,S06-2021-P1,10,70,HM-1823,30.6,18.83,34.6,2.07,0
2021,S06,Collier,S06-2021-P1,11,77,HM-1823,28.0,18.94,33.8,2.07,0
2021,S06,Collier,S06-2021-P1,12,84,HM-1823,30.2,20.3,24.3,2.07,0
2021,S06,Collier,S06-2021-P2,1,7,FL-8000,26.7,20.24,20.2,2.7,0
2021,S06,Collier,S06-2021-P2,2,14,FL-8000,26.1,18.38,31.2,2.7,0
2021,S06,Collier,S06-2021-P2,3,21,FL-8000,15.9,19.32,27.3,2.7,0
2021,S06,Collier,S06-2021-P2,4,28,FL-8000,29.5,17.63,26.3,2.7,0
2021,S06,Collier,S06-2021-P2,5,35,FL-8000,24.3,18.88,6.7,2.7,0
2021,S06,Collier,S06-2021-P2,6,42,FL-8000,23.0,18.74,28.0,2.7,0
2021,S06,Collier,S06-2021-P2,7,49,FL-8000,30.0,16.79,19.6,2.7,0
2021,S06,Collier,S06-2021-P2,8,56,FL-8000,38.4,17.29,32.5,2.7,0
2021,S06,Collier,S06-2021-P2,9,63,FL-8000,12.6,18.75,32.4,2.7,0
2021,S06,Collier,S06-2021-P2,10,70,FL-8000,22.6,17.13,28.9,2.7,0
2021,S06,Collier,S06-2021-P2,11,77,FL-8000,23.2,19.67,28.1,2.7,0
2021,S06,Collier,S06-2021-P2,12,84,FL-8000,19.5,19.07,34.0,2.7,0
2021,S06,Collier,S06-2021-P3,1,7,Tygress,20.7,21.58,38.0,3.91,0
2021,S06,Collier,S06-2021-P3,2,14,Tygress,33.7,21.78,50.0,3.91,0
2021,S06,Collier,S06-2021-P3,3,21,Tygress,32.1,21.35,55.8,3.91,0
2021,S06,Collier,S06-2021-P3,4,28,Tygress,44.2,20.22,32.2,3.91,0
2021,S06,Collier,S06-2021-P3,5,35,Tygress,25.3,20.26,52.6,3.91,1
2021,S06,Collier,S06-2021-P3,6,42,Tygress,30.3,20.5,32.4,3.91,0
2021,S06,Collier,S06-2021-P3,7,49,Tygress,37.0,21.81,52.4,3.91,1
2021,S06,Collier,S06-2021-P3,8,56,Tygress,32.6,21.13,39.9,3.91,0
2021,S06,Collier,S06-2021-P3,9,63,Tygress,33.0,18.67,35.6,3.91,0
2021,S06,Collier,S06-2021-P3,10,70,Tygress,27.7,20.79,42.0,3.91,0
2021,S06,Collier,S06-2021-P3,11,77,Tygress,26.7,21.5,45.6,3.91,0
2021,S06,Collier,S06-2021-P3,12,84,Tygress,36.4,19.64,42.4,3.91,1
2021,S06,Collier,S06-2021-P4,1,7,Tygress,15.4,20.38,17.3,1.72,0
2021,S06,Collier,S06-2021-P4,2,14,Tygress,32.1,17.06,26.8,1.72,0
2021,S06,Collier,S06-2021-P4,3,21,Tygress,19.8,16.82,36.2,1.72,0
2021,S06,Collier,S06-2021-P4,4,28,Tygress,33.4,19.17,31.3,1.72,0
2021,S06,Collier,S06-2021-P4,5,35,Tygress,21.2,20.76,40.1,1.72,0
2021,S06,Collier,S06-2021-P4,6,42,Tygress,31.6,20.09,13.8,1.72,0
2021,S06,Collier,S06-2021-P4,7,49,Tygress,24.8,19.34,14.0,1.72,0
2021,S06,Collier,S06-2021-P4,8,56,Tygress,21.6,19.61,11.8,1.72,0
2021,S06,Collier,S06-2021-P4,9,63,Tygress,24.9,20.13,11.5,1.72,0
2021,S06,Collier,S06-2021-P4,10,70,Tygress,28.2,18.12,31.2,1.72,0
2021,S06,Collier,S06-2021-P4,11,77,Tygress,35.0,20.16,13.4,1.72,0
2021,S06,Collier,S06-2021-P4,12,84,Tygress,28.8,17.79,29.8,1.72,0
2021,S06,Collier,S06-2021-P5,1,7,Sebring,27.1,18.74,31.9,4.11,0
2021,S06,Collier,S06-2021-P5,2,14,Sebring,25.2,19.97,26.4,4.11,0
2021,S06,Collier,S06-2021-P5,3,21,Sebring,37.3,18.35,26.6,4.11,0
2021,S06,Collier,S06-2021-P5,4,28,Sebring,21.2,20.23,16.8,4.11,0
2021,S06,Collier,S06-2021-P5,5,35,Sebring,25.8,17.68,24.9,4.11,1
2021,S06,Collier,S06-2021-P5,6,42,Sebring,28.2,20.01,41.2,4.11,1
2021,S06,Collier,S06-2021-P5,7,49,Sebring,24.8,16.9,11.8,4.11,0
2021,S06,Collier,S06-2021-P5,8,56,Sebring,29.0,20.59,27.2,4.11,1
2021,S06,Collier,S06-2021-P5,9,63,Sebring,24.2,17.75,30.2,4.11,1
2021,S06,Collier,S06-2021-P5,10,70,Sebring,21.7,18.93,28.6,4.11,0
2021,S06,Collier,S06-2021-P5,11,77,Sebring,27.3,18.19,30.8,4.11,1
2021,S06,Collier,S06-2021-P5,12,84,Sebring,19.0,20.42,17.4,4.11,1
2021,S06,Collier,S06-2021-P6,1,7,Sanibel,34.8,20.37,44.6,3.38,0
2021,S06,Collier,S06-2021-P6,2,14,Sanibel,17.1,20.19,23.3,3.38,0
2021,S06,Collier,S06-2021-P6,3,21,Sanibel,22.8,17.53,41.5,3.38,0
2021,S06,Collier,S06-2021-P6,4,28,Sanibel,25.6,18.58,28.6,3.38,0
2021,S06,Collier,S06-2021-P6,5,35,Sanibel,22.7,20.3,47.4,3.38,0
2021,S06,Collier,S06-2021-P6,6,42,Sanibel,33.5,19.16,51.1,3.38,0
2021,S06,Collier,S06-2021-P6,7,49,Sanibel,26.7,20.89,28.3,3.38,0
2021,S06,Collier,S06-2021-P6,8,56,Sanibel,37.6,21.05,39.5,3.38,0
2021,S06,Collier,S06-2021-P6,9,63,Sanibel,22.8,18.3,41.1,3.38,0
2021,S06,Collier,S06-2021-P6,10,70,Sanibel,30.5,21.56,42.2,3.38,0
2021,S06,Collier,S06-2021-P6,11,77,Sanibel,29.2,19.77,29.8,3.38,0
2021,S06,Collier,S06-2021-P6,12,84,Sanibel,27.4,18.6,35.1,3.38,0
2021,S07,Miami-Dade,S07-2021-P1,1,7,Sebring,36.2,17.05,31.8,2.75,0
2021,S07,Miami-Dade,S07-2021-P1,2,14,Sebring,25.7,18.21,23.9,2.75,0
2021,S07,Miami-Dade,S07-2021-P1,3,21,Sebring,42.1,18.98,33.8,2.75,0
2021,S07,Miami-Dade,S07-2021-P1,4,28,Sebring,33.7,21.44,13.7,2.75,0
2021,S07,Miami-Dade,S07-2021-P1,5,35,Sebring,21.4,18.28,26.6,2.75,0
2021,S07,Miami-Dade,S07-2021-P1,6,42,Sebring,31.4,19.51,11.9,2.75,0
2021,S07,Miami-Dade,S07-2021-P1,7,49,Sebring,24.8,20.07,42.5,2.75,0
2021,S07,Miami-Dade,S07-2021-P1,8,56,Sebring,26.5,19.88,28.1,2.75,0
2021,S07,Miami-Dade,S07-2021-P1,9,63,Sebring,28.3,17.42,32.7,2.75,0
2021,S07,Miami-Dade,S07-2021-P1,10,70,Sebring,33.1,20.72,26.6,2.75,0
2021,S07,Miami-Dade,S07-2021-P1,11,77,Sebring,36.4,21.03,30.3,2.75,0
2021,S07,Miami-Dade,S07-2021-P1,12,84,Sebring,28.0,18.18,6.9,2.75,0
2021,S07,Miami-Dade,S07-2021-P2,1,7,HM-1823,23.6,20.31,27.1,3.76,0
2021,S07,Miami-Dade,S07-2021-P2,2,14,HM-1823,32.5,22.82,18.1,3.76,0
2021,S07,Miami-Dade,S07-2021-P2,3,21,HM-1823,26.5,18.65,22.9,3.76,0
2021,S07,Miami-Dade,S07-2021-P2,4,28,HM-1823,33.4,19.34,26.2,3.76,0
2021,S07,Miami-Dade,S07-2021-P2,5,35,HM-1823,27.7,20.94,30.1,3.76,0
2021,S07,Miami-Dade,S07-2021-P2,6,42,HM-1823,39.8,18.74,33.8,3.76,0
2021,S07,Miami-Dade,S07-2021-P2,7,49,HM-1823,32.2,18.75,21.0,3.76,0
2021,S07,Miami-Dade,S07-2021-P2,8,56,HM-1823,46.0,18.76,7.7,3.76,0
2021,S07,Miami-Dade,S07-2021-P2,9,63,HM-1823,31.4,19.24,2.4,3.76,0
2021,S07,Miami-Dade,S07-2021-P2,10,70,HM-1823,37.2,17.13,17.4,3.76,0
2021,S07,Miami-Dade,S07-2021-P2,11,77,HM-1823,31.4,19.14,28.4,3.76,0
2021,S07,Miami-Dade,S07-2021-P2,12,84,HM-1823,19.4,20.33,34.8,3.76,0
2021,S07,Miami-Dade,S07-2021-P3,1,7,Tygress,28.4,19.27,34.0,4.32,0
2021,S07,Miami-Dade,S07-2021-P3,2,14,Tygress,34.9,17.77,36.6,4.32,1
2021,S07,Miami-Dade,S07-2021-P3,3,21,Tygress,34.0,20.4,32.0,4.32,0
2021,S07,Miami-Dade,S07-2021-P3,4,28,Tygress,29.4,18.02,42.5,4.32,1
2021,S07,Miami-Dade,S07-2021-P3,5,35,Tygress,31.7,20.4,39.2,4.32,0
2021,S07,Miami-Dade,S07-2021-P3,6,42,Tygress,36.1,21.16,47.3,4.32,0
2021,S07,Miami-Dade,S07-2021-P3,7,49,Tygress,17.4,18.64,25.5,4.32,0
2021,S07,Miami-Dade,S07-2021-P3,8,56,Tygress,27.1,19.58,46.8,4.32,0
2021,S07,Miami-Dade,S07-2021-P3,9,63,Tygress,35.6,20.35,39.4,4.32,0
2021,S07,Miami-Dade,S07-2021-P3,10,70,Tygress,30.2,17.66,27.9,4.32,0
2021,S07,Miami-Dade,S07-2021-P3,11,77,Tygress,33.8,18.59,36.6,4.32,1
2021,S07,Miami-Dade,S07-2021-P3,12,84,Tygress,24.2,18.47,33.7,4.32,0
2021,S07,Miami-Dade,S07-2021-P4,1,7,FL-8000,28.3,19.37,32.9,4.22,0
2021,S07,Miami-Dade,S07-2021-P4,2,14,FL-8000,41.3,17.58,29.2,4.22,0
2021,S07,Miami-Dade,S07-2021-P4,3,21,FL-8000,31.4,19.94,54.1,4.22,0
2021,S07,Miami-Dade,S07-2021-P4,4,28,FL-8000,29.3,19.94,36.2,4.22,0
2021,S07,Miami-Dade,S07-2021-P4,5,35,FL-8000,26.3,20.85,50.8,4.22,0
2021,S07,Miami-Dade,S07-2021-P4,6,42,FL-8000,23.8,18.79,30.4,4.22,0
2021,S07,Miami-Dade,S07-2021-P4,7,49,FL-8000,48.2,17.08,33.3,4.22,0
2021,S07,Miami-Dade,S07-2021-P4,8,56,FL-8000,38.9,17.84,43.1,4.22,0
2021,S07,Miami-Dade,S07-2021-P4,9,63,FL-8000,28.9,18.84,34.5,4.22,0
2021,S07,Miami-Dade,S07-2021-P4,10,70,FL-8000,19.9,17.42,50.6,4.22,0
2021,S07,Miami-Dade,S07-2021-P4,11,77,FL-8000,29.7,19.74,49.8,4.22,0
2021,S07,Miami-Dade,S07-2021-P4,12,84,FL-8000,24.0,18.27,43.4,4.22,0
2021,S07,Miami-Dade,S07-2021-P5,1,7,FL-8000,28.0,19.75,42.3,3.72,0
2021,S07,Miami-Dade,S07-2021-P5,2,14,FL-8000,32.3,16.33,38.5,3.72,0
2021,S07,Miami-Dade,S07-2021-P5,3,21,FL-8000,23.1,17.5,39.6,3.72,0
2021,S07,Miami-Dade,S07-2021-P5,4,28,FL-8000,33.4,18.01,39.3,3.72,0
2021,S07,Miami-Dade,S07-2021-P5,5,35,FL-8000,31.4,18.97,50.2,3.72,0
2021,S07,Miami-Dade,S07-2021-P5,6,42,FL-8000,31.4,17.56,43.6,3.72,0
2021,S07,Miami-Dade,S07-2021-P5,7,49,FL-8000,35.0,17.86,50.1,3.72,0
2021,S07,Miami-Dade,S07-2021-P5,8,56,FL-8000,36.4,17.59,34.7,3.72,0
2021,S07,Miami-Dade,S07-2021-P5,9,63,FL-8000,27.5,17.26,45.5,3.72,0
2021,S07,Miami-Dade,S07-2021-P5,10,70,FL-8000,24.5,17.14,48.2,3.72,0
2021,S07,Miami-Dade,S07-2021-P5,11,77,FL-8000,32.1,18.11,26.1,3.72,0
2021,S07,Miami-Dade,S07-2021-P5,12,84,FL-8000,25.4,20.57,37.0,3.72,0
2021,S07,Miami-Dade,S07-2021-P6,1,7,FL-8000,38.7,19.1,26.8,3.71,1
2021,S07,Miami-Dade,S07-2021-P6,2,14,FL-8000,30.6,18.26,45.9,3.71,0
2021,S07,Miami-Dade,S07-2021-P6,3,21,FL-8000,33.0,20.56,36.3,3.71,0
2021,S07,Miami-Dade,S07-2021-P6,4,28,FL-8000,39.8,19.79,35.2,3.71,0
2021,S07,Miami-Dade,S07-2021-P6,5,35,FL-8000,41.3,19.76,58.6,3.71,0
2021,S07,Miami-Dade,S07-2021-P6,6,42,FL-8000,32.0,18.72,52.5,3.71,0
2021,S07,Miami-Dade,S07-2021-P6,7,49,FL-8000,36.0,18.3,39.6,3.71,0
2021,S07,Miami-Dade,S07-2021-P6,8,56,FL-8000,27.7,17.42,21.8,3.71,0
2021,S07,Miami-Dade,S07-2021-P6,9,63,FL-8000,23.5,21.42,18.0,3.71,0
2021,S07,Miami-Dade,S07-2021-P6,10,70,FL-8000,23.8,20.73,41.6,3.71,0
2021,S07,Miami-Dade,S07-2021-P6,11,77,FL-8000,34.9,18.72,37.2,3.71,0
2021,S07,Miami-Dade,S07-2021-P6,12,84,FL-8000,26.1,19.53,34.3,3.71,0
2021,S08,Miami-Dade,S08-2021-P1,1,7,Sebring,27.7,18.37,41.4,1.77,0
2021,S08,Miami-Dade,S08-2021-P1,2,14,Sebring,22.5,20.65,39.5,1.77,0
2021,S08,Miami-Dade,S08-2021-P1,3,21,Sebring,27.1,20.71,27.8,1.77,0
2021,S08,Miami-Dade,S08-2021-P1,4,28,Sebring,31.1,20.49,40.3,1.77,0
2021,S08,Miami-Dade,S08-2021-P1,5,35,Sebring,21.7,19.86,17.2,1.77,0
2021,S08,Miami-Dade,S08-2021-P1,6,42,Sebring,39.0,20.61,42.5,1.77,0
2021,S08,Miami-Dade,S08-2021-P1,7,49,Sebring,23.3,19.03,24.1,1.77,0
2021,S08,Miami-Dade,S08-2021-P1,8,56,Sebring,20.2,19.16,36.3,1.77,0
2021,S08,Miami-Dade,S08-2021-P1,9,63,Sebring,21.2,21.8,26.7,1.77,0
2021,S08,Miami-Dade,S08-2021-P1,10,70,Sebring,31.0,21.67,30.2,1.77,0
2021,S08,Miami-Dade,S08-2021-P1,11,77,Sebring,28.1,20.36,34.9,1.77,0
2021,S08,Miami-Dade,S08-2021-P1,12,84,Sebring,21.7,20.63,33.6,1.77,0
2021,S08,Miami-Dade,S08-2021-P2,1,7,HM-1823,26.6,19.43,50.4,3.41,0
2021,S08,Miami-Dade,S08-2021-P2,2,14,HM-1823,29.2,21.41,36.3,3.41,0
2021,S08,Miami-Dade,S08-2021-P2,3,21,HM-1823,27.5,18.88,33.1,3.41,0
2021,S08,Miami-Dade,S08-2021-P2,4,28,HM-1823,32.3,20.1,38.2,3.41,1
2021,S08,Miami-Dade,S08-2021-P2,5,35,HM-1823,27.2,19.0,16.9,3.41,1
2021,S08,Miami-Dade,S08-2021-P2,6,42,HM-1823,21.4,21.61,35.5,3.41,0
2021,S08,Miami-Dade,S08-2021-P2,7,49,HM-1823,32.7,19.42,44.8,3.41,0
2021,S08,Miami-Dade,S08-2021-P2,8,56,HM-1823,28.4,18.46,36.2,3.41,0
2021,S08,Miami-Dade,S08-2021-P2,9,63,HM-1823,31.5,20.32,27.3,3.41,0
2021,S08,Miami-Dade,S08-2021-P2,10,70,HM-1823,29.3,19.99,17.8,3.41,0
2021,S08,Miami-Dade,S08-2021-P2,11,77,HM-1823,30.5,18.01,39.3,3.41,1
2021,S08,Miami-Dade,S08-2021-P2,12,84,HM-1823,20.5,19.39,37.2,3.41,0
2021,S08,Miami-Dade,S08-2021-P3,1,7,Sebring,27.4,20.2,0.0,4.12,0
2021,S08,Miami-Dade,S08-2021-P3,2,14,Sebring,21.0,17.01,35.0,4.12,0
2021,S08,Miami-Dade,S08-2021-P3,3,21,Sebring,28.3,18.35,18.9,4.12,0
2021,S08,Miami-Dade,S08-2021-P3,4,28,Sebring,27.3,20.74,25.6,4.12,1
2021,S08,Miami-Dade,S08-2021-P3,5,35,Sebring,25.8,18.15,20.1,4.12,0
2021,S08,Miami-Dade,S08-2021-P3,6,42,Sebring,16.0,19.7,31.6,4.12,1
2021,S08,Miami-Dade,S08-2021-P3,7,49,Sebring,23.0,18.52,6.9,4.12,0
2021,S08,Miami-Dade,S08-2021-P3,8,56,Sebring,24.7,18.62,9.4,4.12,0
2021,S08,Miami-Dade,S08-2021-P3,9,63,Sebring,25.4,19.15,15.9,4.12,0
2021,S08,Miami-Dade,S08-2021-P3,10,70,Sebring,16.6,18.87,32.7,4.12,0
2021,S08,Miami-Dade,S08-2021-P3,11,77,Sebring,34.0,19.26,10.1,4.12,0
2021,S08,Miami-Dade,S08-2021-P3,12,84,Sebring,32.0,20.35,24.7,4.12,1
2021,S08,Miami-Dade,S08-2021-P4,1,7,Sanibel,25.3,18.91,50.3,2.86,0
2021,S08,Miami-Dade,S08-2021-P4,2,14,Sanibel,21.2,19.91,43.3,2.86,1
2021,S08,Miami-Dade,S08-2021-P4,3,21,Sanibel,26.5,20.39,52.5,2.86,0
2021,S08,Miami-Dade,S08-2021-P4,4,28,Sanibel,27.8,20.33,32.0,2.86,0
2021,S08,Miami-Dade,S08-2021-P4,5,35,Sanibel,24.4,19.8,29.7,2.86,0
2021,S08,Miami-Dade,S08-2021-P4,6,42,Sanibel,28.5,18.78,48.9,2.86,0
2021,S08,Miami-Dade,S08-2021-P4,7,49,Sanibel,23.6,21.37,36.9,2.86,0
2021,S08,Miami-Dade,S08-2021-P4,8,56,Sanibel,14.8,21.62,25.7,2.86,0
2021,S08,Miami-Dade,S08-2021-P4,9,63,Sanibel,19.6,20.37,27.2,2.86,0
2021,S08,Miami-Dade,S08-2021-P4,10,70,Sanibel,17.7,19.61,35.1,2.86,0
2021,S08,Miami-Dade,S08-2021-P4,11,77,Sanibel,26.9,21.15,19.6,2.86,0
2021,S08,Miami-Dade,S08-2021-P4,12,84,Sanibel,21.4,21.85,35.5,2.86,0
2021,S08,Miami-Dade,S08-2021-P5,1,7,FL-8000,31.6,19.95,48.8,1.94,0
2021,S08,Miami-Dade,S08-2021-P5,2,14,FL-8000,23.7,19.14,19.7,1.94,0
2021,S08,Miami-Dade,S08-2021-P5,3,21,FL-8000,26.8,21.91,21.2,1.94,0
2021,S08,Miami-Dade,S08-2021-P5,4,28,FL-8000,36.4,20.54,28.8,1.94,0
2021,S08,Miami-Dade,S08-2021-P5,5,35,FL-8000,23.4,20.92,18.8,1.94,0
2021,S08,Miami-Dade,S08-2021-P5,6,42,FL-8000,38.2,20.51,18.2,1.94,0
2021,S08,Miami-Dade,S08-2021-P5,7,49,FL-8000,28.1,19.64,22.9,1.94,0
2021,S08,Miami-Dade,S08-2021-P5,8,56,FL-8000,19.4,22.24,30.5,1.94,0
2021,S08,Miami-Dade,S08-2021-P5,9,63,FL-8000,31.5,19.6,30.4,1.94,1
2021,S08,Miami-Dade,S08-2021-P5,10,70,FL-8000,18.5,22.15,17.1,1.94,0
2021,S08,Miami-Dade,S08-2021-P5,11,77,FL-8000,26.1,21.35,41.7,1.94,0
2021,S08,Miami-Dade,S08-2021-P5,12,84,FL-8000,32.1,20.05,23.7,1.94,0
2021,S08,Miami-Dade,S08-2021-P6,1,7,FL-8000,23.0,21.44,29.7,2.86,0
2021,S08,Miami-Dade,S08-2021-P6,2,14,FL-8000,32.3,18.48,35.2,2.86,1
2021,S08,Miami-Dade,S08-2021-P6,3,21,FL-8000,20.7,19.69,42.2,2.86,0
2021,S08,Miami-Dade,S08-2021-P6,4,28,FL-8000,27.0,21.25,33.1,2.86,0
2021,S08,Miami-Dade,S08-2021-P6,5,35,FL-8000,21.0,20.08,37.5,2.86,0
